numericID,Progress,Finished,Consent,Age,Gender,Gender_6_TEXT,Male,State,State2,LocalArea,Education,Education_7_TEXT,Employment,Income,Legal_TIME_First_Click,Legal_TIME_Last_Click,Legal_TIME_Page_Submit,Legal_TIME_Click_Count,Legal_Post,Legal_Pubs,Legal_All,NS_Fair,NS_Display,NS_Title,MEDIA,VenueInfo_Contact,VenueInfo_Hourly,ScreenMSG,Counselling_Treat,PC_TIME_First_Click,PC_TIME_Last_Click,PC_TIME_Page_Submit,PC_TIME_Click_Count,PC_Pokies,PC_All,SE_TIME_First_Click,SE_TIME_Last_Click,SE_TIME_Page_Submit,SE_TIME_Click_Count,SE_Pokies,SE_All,MaxBets,Resp_INDV,Resp_SNtwk,Resp_Design,Resp_Venues,Resp_Empl,Resp_Gvmt,Resp_Aust,Cards,Racing,SportsBetting,Dice,SkillGame,Pokies,Bingo,CasinoGames,LotteryScratch,None,Gambl_total,GamblMstDollars,GamblMstCents,PGSI_1,PGSI_2,PGSI_3,PGSI_4,PGSI_5,PGSI_6,PGSI_7,PGSI_8,PGSI_9,PGSI_total,PGSI_class,Gender_quota,Age_quota,Group,Group_N,Control,Brain,Design,Clubs,SpeedInterv,Speed1,Speed2,SpeedFinal,ArticleTime,ArticleTime2,ArticleCheck1,ArticleCheck2,TotalCheck
704,100,TRUE,Yes,62,Female,NA,FALSE,New South Wales,New South Wales,Major City,Year 12 or equivalent,NA,"Yes, part time","$2,000 - $2,499",7.009,19.44,20.844,3,Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,8.884,13.282,14.224,3,Agree,Agree,8.402,15.838,22.72,2,Strongly Agree,Strongly Agree,Slightly Disagree,Agree,Slightly Disagree,Disagree,Slightly Agree,Disagree,Slightly Disagree,Slightly Disagree,0,2,0,0,0,50,0,0,60,FALSE,112,3000,0,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Most of the time,Sometimes,Sometimes,Sometimes,10,High Risk,Female,55-64,Control,1,1,0,0,0,NA,106,804,958,0,0,Control,Control,CTRL
707,100,TRUE,Yes,67,Male,NA,TRUE,Victoria,Victoria,Outer Regional,Postgraduate degree,NA,"Yes, casual","$1,000 - $1,249",7.002,10.402,11.717,3,Agree,Strongly Disagree,Strongly Disagree,Slightly Disagree,Strongly Agree,Slightly Disagree,Slightly Agree,Agree,Slightly Agree,Strongly Agree,Agree,17.028,18.635,19.846,2,Strongly Agree,Strongly Agree,5.367,6.645,7.647,2,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Slightly Disagree,Agree,Agree,Disagree,Agree,Agree,0,2,0,0,0,6,0,0,25,FALSE,33,25,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,65+,Clubs,4,0,0,0,1,433,492,337,840,98.221,12.657,Depression,Correct,Correct
708,100,TRUE,Yes,58,Female,NA,FALSE,Victoria,Victoria,Inner Regional,"A trade, technical certificate or diploma",NA,"Yes, full time","$1,000 - $1,249",13.989,45.597,47.062,3,Strongly Agree,Disagree,Disagree,Disagree,Slightly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,31.67,37.246,38.799,2,Strongly Agree,Strongly Agree,17.901,23.136,24.184,2,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,0,1,0,0,0,0,0,0,52,FALSE,53,60,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,55-64,Design,3,0,0,1,0,123,238,816,1070,48.847,18.437,Again,Correct,Correct
709,100,TRUE,Yes,69,Male,NA,TRUE,Victoria,Victoria,Inner Regional,"A trade, technical certificate or diploma",NA,"No, not employed - not looking for work",$300 - $399,11.83,20.454,21.739,3,Disagree,Disagree,Strongly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Disagree,Slightly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,35.482,36.769,38.264,2,Strongly Disagree,Strongly Disagree,11.954,13.363,15.886,2,Slightly Agree,Slightly Agree,Strongly Disagree,Slightly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,0,0,0,0,0,0,0,0,100,FALSE,100,10,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,65+,Brain,2,0,1,0,0,118,228,691,949,50.677,5.967,Depression,Correct,Correct
710,100,TRUE,Yes,58,Male,NA,TRUE,Victoria,Victoria,Major City,"A trade, technical certificate or diploma",NA,"Yes, full time","$1,000 - $1,249",1.843,20.344,21.399,17,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,3.871,47.943,49.148,18,Strongly Agree,Strongly Agree,9.693,28.417,29.801,12,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,Slightly Disagree,Strongly Agree,Strongly Agree,Disagree,Slightly Agree,Slightly Agree,0,0,0,0,0,0,0,0,10,FALSE,10,50,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,55-64,Control,1,1,0,0,0,NA,123,830,987,0,0,Control,Control,CTRL
711,100,TRUE,Yes,23,Female,NA,FALSE,Victoria,Victoria,Major City,Undergraduate university degree,NA,"Yes, part time","$2,000 - $2,499",14.476,21.608,22.64,3,Strongly Agree,Strongly Agree,Slightly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,139.767,159.879,160.822,3,Strongly Agree,Strongly Agree,66.752,68.132,69.34,2,Strongly Agree,Strongly Agree,Agree,Slightly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,0,0,0,0,0,0,0,0,7,FALSE,7,48,80,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never,Never,2,Low Risk,Female,18-24,Design,3,0,0,1,0,307,450,940,1415,202.016,NA,Correct,NA,Correct
712,100,TRUE,Yes,71,Male,NA,TRUE,Victoria,Victoria,Major City,Year 10 or below,NA,"No, not employed - not looking for work",$600 - $799,6.598,32.576,33.725,5,Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Agree,Agree,Agree,Agree,Agree,1.186,13.87,14.825,4,Agree,Agree,3.273,11.343,12.398,4,Agree,Agree,Agree,Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,65+,Control,1,1,0,0,0,NA,77,407,495,0,0,Control,Control,CTRL
714,100,TRUE,Yes,50,Male,NA,TRUE,Victoria,Victoria,Outer Regional,Year 10 or below,NA,"No, not employed - not looking for work",$400 - $599,1.48,26.223,27.422,15,Slightly Agree,Strongly Disagree,Strongly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Agree,Strongly Agree,4.518,25.793,26.545,14,Slightly Agree,Slightly Agree,3.371,17.7,18.801,12,Slightly Agree,Slightly Agree,Disagree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Disagree,Disagree,Disagree,1,0,3,0,0,10,0,0,9,FALSE,23,100,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,45-54,Brain,2,0,1,0,0,80,210,628,888,47.697,NA,Correct,NA,Correct
716,100,TRUE,Yes,82,Male,NA,TRUE,Victoria,Victoria,Major City,Year 10 or below,NA,"No, not employed - not looking for work","$1,500 - $1,999",11.188,34.883,37.358,6,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Disagree,Strongly Disagree,Agree,Slightly Agree,Slightly Disagree,Slightly Agree,17.011,24.73,27.283,4,Strongly Disagree,Strongly Disagree,8.575,28.934,30.742,3,Disagree,Disagree,Disagree,Agree,Slightly Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,0,0,0,0,0,0,0,0,6,FALSE,6,200,0,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never,1,Low Risk,Male,65+,Design,3,0,0,1,0,97,223,641,894,48.779,NA,Correct,NA,Correct
718,100,TRUE,Yes,76,Male,NA,TRUE,Victoria,Victoria,Outer Regional,"A trade, technical certificate or diploma",NA,"No, not employed - not looking for work",$600 - $799,3.184,30.066,31.13,8,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Agree,Disagree,Agree,Strongly Agree,Agree,Disagree,3.344,58.572,59.685,9,Slightly Agree,Agree,2.925,20.862,22.141,7,Agree,Strongly Agree,Agree,Agree,Slightly Disagree,Agree,Strongly Agree,Disagree,Slightly Agree,Disagree,0,0,0,0,0,0,0,0,2,FALSE,2,20,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,65+,Clubs,4,0,0,0,1,169,266,704,1024,122.87,NA,Correct,NA,Correct
720,100,TRUE,Yes,82,Female,NA,FALSE,New South Wales,New South Wales,Major City,"A trade, technical certificate or diploma",NA,"No, not employed - not looking for work","$1,000 - $1,249",6.374,13.541,14.558,3,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,19.091,23.123,24.959,2,Strongly Agree,Strongly Agree,5.929,8.585,9.613,2,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Slightly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,65+,Design,3,0,0,1,0,118,194,370,622,84.228,NA,Correct,NA,Correct
722,100,TRUE,Yes,35,Female,NA,FALSE,New South Wales,New South Wales,Outer Regional,Year 10 or below,NA,"No, not employed - looking for work",$1 - $99,0.541,8.258,9.617,13,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,0.493,3.493,4.212,6,Slightly Agree,Slightly Agree,0.47,3.741,4.498,6,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,100,0,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Sometimes,Most of the time,Most of the time,17,High Risk,Female,35-44,Control,1,1,0,0,0,NA,81,1752,1847,0,0,Control,Control,CTRL
724,100,TRUE,Yes,33,Female,NA,FALSE,Victoria,Victoria,Outer Regional,"A trade, technical certificate or diploma",NA,"No, not employed - looking for work",Prefer not to say,2.125,11.124,11.966,3,Agree,Slightly Disagree,Disagree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,5.68,6.512,7.778,2,Agree,Slightly Agree,1.83,2.126,3.064,2,Slightly Agree,Agree,Strongly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Agree,0,0,0,0,0,1,0,0,0,FALSE,1,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,25-34,Brain,2,0,1,0,0,1418,1556,369,1930,397.591,994.282,Depression,FreeMeals,Failed
730,100,TRUE,Yes,75,Male,NA,TRUE,Victoria,Victoria,Major City,Undergraduate university degree,NA,"No, not employed - not looking for work",$800 - $999,9.804,17.339,18.537,3,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,6.823,10.885,11.975,2,Strongly Agree,Strongly Agree,6.897,9.793,11.292,2,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Disagree,Slightly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Disagree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,65+,Control,1,1,0,0,0,NA,129,398,536,0,0,Control,Control,CTRL
736,100,TRUE,Yes,66,Female,NA,FALSE,Victoria,Victoria,Major City,Postgraduate degree,NA,"No, not employed - not looking for work",$800 - $999,4.601,49.327,50.304,7,Strongly Agree,Strongly Agree,Slightly Disagree,Strongly Disagree,I Don't Know,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,12.889,21.306,22.854,4,Strongly Agree,Strongly Agree,8.899,17.369,18.886,4,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Slightly Disagree,Agree,Agree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,65+,Brain,2,0,1,0,0,143,270,681,1012,105.806,NA,Correct,NA,Correct
739,100,TRUE,Yes,45,Female,NA,FALSE,New South Wales,New South Wales,Inner Regional,"A trade, technical certificate or diploma",NA,"Yes, full time",Prefer not to say,1.457,3.519,4.324,3,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,430.775,435.747,436.683,4,Slightly Agree,Slightly Agree,9.349,10.379,11.657,2,Slightly Agree,Slightly Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Slightly Disagree,Disagree,0,0,0,0,0,0,2,0,0,FALSE,2,100,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,45-54,Brain,2,0,1,0,0,65,206,1432,1647,52.615,NA,Correct,NA,Correct
744,100,TRUE,Yes,46,Male,NA,TRUE,Victoria,Victoria,Major City,Undergraduate university degree,NA,"Yes, part time","$1,000 - $1,249",5.773,10.688,11.973,4,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,7.319,9.628,10.865,2,Strongly Disagree,Strongly Disagree,5.18,7.074,8.277,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Agree,Agree,Disagree,Strongly Agree,Slightly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,45-54,Control,1,1,0,0,0,NA,71,376,457,0,0,Control,Control,CTRL
746,100,TRUE,Yes,69,Female,NA,FALSE,New South Wales,New South Wales,Major City,Year 10 or below,NA,"Yes, full time",$800 - $999,21.559,33.03,34.928,3,Slightly Agree,Disagree,Disagree,Slightly Disagree,Slightly Agree,I Don't Know,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,35.921,47.889,48.49,2,Agree,Agree,20.224,21.104,22.817,2,Slightly Disagree,Slightly Disagree,Slightly Disagree,Strongly Agree,Slightly Disagree,Slightly Agree,Agree,Disagree,Agree,Disagree,0,50,0,0,0,80,0,0,200,FALSE,330,30,0,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes,2,Low Risk,Female,65+,Control,1,1,0,0,0,NA,208,621,880,0,0,Control,Control,CTRL
749,100,TRUE,Yes,44,Female,NA,FALSE,New South Wales,New South Wales,Major City,Undergraduate university degree,NA,"Yes, full time","$3,000 - $3,499",4.719,13.16,14.279,4,Agree,Agree,Agree,Disagree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,8.097,9.305,10.101,2,Strongly Agree,Strongly Agree,17.465,19.491,20.639,3,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,Agree,Agree,Slightly Agree,Strongly Agree,Strongly Agree,0,0,0,0,0,0,0,0,12,FALSE,12,5,0,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,1,Low Risk,Female,35-44,Clubs,4,0,0,0,1,223,305,431,750,95.954,NA,Correct,NA,Correct
750,100,TRUE,Yes,30,Male,NA,TRUE,Victoria,Victoria,Major City,Undergraduate university degree,NA,"Yes, part time",$400 - $599,1.063,12.291,13.375,14,Agree,Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,11.886,16.195,17.301,8,Agree,Agree,4.606,8.379,9.303,5,Agree,Agree,Agree,Slightly Disagree,Slightly Disagree,Strongly Agree,Strongly Agree,Slightly Disagree,Agree,Slightly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,25-34,Control,1,1,0,0,0,NA,59,334,402,0,0,Control,Control,CTRL
752,100,TRUE,Yes,79,Male,NA,TRUE,Victoria,Victoria,Outer Regional,Year 10 or below,NA,"No, not employed - not looking for work",$300 - $399,14.417,35.438,39.062,3,Strongly Agree,Slightly Disagree,Slightly Disagree,Disagree,I Don't Know,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,75.523,87.864,90.309,2,Strongly Agree,Strongly Agree,51.381,59.683,61.001,3,Strongly Agree,Strongly Agree,Slightly Disagree,Agree,Disagree,Slightly Agree,Strongly Agree,Strongly Disagree,Agree,Slightly Disagree,0,0,0,0,0,0,0,0,0,TRUE,0,50,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,65+,Design,3,0,0,1,0,380,753,1099,2083,48.816,248.301,Music,Correct,Correct
753,100,TRUE,Yes,26,Female,NA,FALSE,New South Wales,New South Wales,Inner Regional,Undergraduate university degree,NA,"Yes, full time","$1,500 - $1,999",1.459,34.428,35.341,13,Slightly Disagree,Strongly Disagree,Disagree,Slightly Disagree,Strongly Agree,Strongly Agree,Agree,Slightly Disagree,Slightly Agree,Agree,Slightly Disagree,2.687,21.331,22.331,10,Agree,Agree,11.482,21.969,22.523,9,Strongly Agree,Strongly Agree,Slightly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,0,0,0,0,0,0,0,0,1,FALSE,1,10,25,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,25-34,Brain,2,0,1,0,0,178,242,645,905,75.445,26.824,Depression,Correct,Correct
755,100,TRUE,Yes,25,Female,NA,FALSE,Victoria,Victoria,Inner Regional,Undergraduate university degree,NA,"Yes, full time","$3,000 - $3,499",1.862,18.256,18.551,14,Strongly Agree,Agree,Agree,Disagree,I Don't Know,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,1.165,22.688,23.688,17,Strongly Agree,Strongly Agree,1.267,15.409,15.902,13,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Slightly Agree,Agree,Agree,Slightly Disagree,Agree,Slightly Agree,0,0,8,0,0,0,0,0,0,FALSE,8,100,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,25-34,Brain,2,0,1,0,0,144,203,377,597,123.681,NA,Correct,NA,Correct
757,100,TRUE,Yes,61,Male,NA,TRUE,New South Wales,New South Wales,Major City,Undergraduate university degree,NA,"Yes, full time","$2,000 - $2,499",3.645,15.885,17.436,4,Agree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,4.326,20.874,22.094,4,Slightly Agree,Slightly Agree,4.087,13.998,20.747,4,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,0,0,0,0,0,0,0,0,3,FALSE,3,5,10,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,55-64,Control,1,1,0,0,0,NA,104,467,595,0,0,Control,Control,CTRL
760,100,TRUE,Yes,42,Male,NA,TRUE,Victoria,Victoria,Major City,Postgraduate degree,NA,"No, not employed - not looking for work",$600 - $799,11.535,14.049,15.782,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,2.127,3.427,4.519,4,Slightly Disagree,Strongly Disagree,2.169,2.86,4.159,2,Disagree,Strongly Disagree,Disagree,Slightly Disagree,Agree,Slightly Agree,Slightly Agree,Agree,Strongly Agree,Slightly Agree,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,Most of the time,Sometimes,Most of the time,Sometimes,Sometimes,Sometimes,Sometimes,Most of the time,Sometimes,12,High Risk,Male,35-44,Design,3,0,0,1,0,75,136,508,675,47.033,NA,Correct,NA,Correct
761,100,TRUE,Yes,76,Male,NA,TRUE,Victoria,Victoria,Major City,Undergraduate university degree,NA,"No, not employed - not looking for work",$600 - $799,5.505,82.62,84.554,30,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,I Don't Know,Agree,Agree,Slightly Disagree,Agree,Agree,Agree,23.802,93.181,94.339,15,Strongly Agree,Strongly Agree,4.124,70.114,71.462,16,Agree,Agree,Strongly Agree,Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Disagree,Strongly Agree,Disagree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,65+,Clubs,4,0,0,0,1,321,1534,1447,3260,169.428,NA,Correct,NA,Correct
763,100,TRUE,Yes,42,Female,NA,FALSE,Victoria,Victoria,Major City,"A trade, technical certificate or diploma",NA,"No, not employed - looking for work","$1,250 - $1,499",4.122,21.884,23.217,12,Strongly Agree,Slightly Agree,Strongly Disagree,Disagree,Slightly Disagree,Strongly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,485.528,505.707,510.816,9,Agree,Agree,13.315,19.356,24.975,6,Agree,Agree,Agree,Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,50,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,35-44,Control,1,1,0,0,0,NA,74,1938,2053,0,0,Control,Control,CTRL
764,100,TRUE,Yes,35,Male,NA,TRUE,Victoria,Victoria,Major City,Postgraduate degree,NA,"Yes, full time","$4,000 - $4,999",8.403,12.891,13.9,3,Slightly Agree,Agree,Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,7.106,8.952,10.986,2,Agree,Strongly Agree,56.396,57.997,59.278,2,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Sometimes,Never,Sometimes,Sometimes,Never,Never,Sometimes,Never,Never,4,Moderate Risk,Male,35-44,Clubs,4,0,0,0,1,169,377,890,1283,46.575,14.664,Again,FreeMeals,Failed
765,100,TRUE,Yes,63,Male,NA,TRUE,Victoria,Victoria,Major City,Year 11 or equivalent,NA,"No, not employed - looking for work",$400 - $599,15.669,27.198,28.306,4,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,41.005,60.254,61.411,2,Disagree,Disagree,55.267,57.21,58.638,2,Disagree,Disagree,Strongly Agree,Slightly Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Slightly Agree,0,0,0,0,0,0,0,0,52,FALSE,52,25,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,55-64,Clubs,4,0,0,0,1,228,423,709,1144,161.416,NA,Correct,NA,Correct
767,100,TRUE,Yes,31,Female,NA,FALSE,New South Wales,New South Wales,Inner Regional,Year 12 or equivalent,NA,"Yes, full time","$1,000 - $1,249",1.364,9.41,10.282,12,Slightly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Slightly Agree,Agree,Agree,Strongly Agree,1.317,39.074,39.673,34,Strongly Agree,Strongly Agree,2.046,19.222,19.653,18,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,5,5,5,5,0,1,1,1,2,FALSE,25,1000,0,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,27,High Risk,Female,25-34,Clubs,4,0,0,0,1,89,178,405,589,64.743,NA,Correct,NA,Correct
770,100,TRUE,Yes,73,Male,NA,TRUE,Victoria,Victoria,Major City,Year 12 or equivalent,NA,"No, not employed - not looking for work",$400 - $599,6.181,34.75,37.24,12,Agree,Slightly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,4.642,28.155,29.701,17,Agree,Strongly Agree,7.938,28.248,29.761,14,Agree,Strongly Agree,Disagree,Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Agree,Slightly Disagree,0,0,0,0,0,0,0,0,50,FALSE,50,50,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,65+,Brain,2,0,1,0,0,195,288,731,1061,158.762,NA,Correct,NA,Correct
771,100,TRUE,Yes,56,Female,NA,FALSE,New South Wales,New South Wales,Inner Regional,Year 10 or below,NA,"Yes, casual",Prefer not to say,4.351,28.053,28.56,10,Slightly Agree,Disagree,Strongly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Agree,Agree,Agree,7.584,45.664,46.562,16,Slightly Disagree,Disagree,3.064,24.697,25.423,10,Agree,Agree,Disagree,Slightly Agree,Disagree,Agree,Agree,Disagree,Slightly Disagree,Disagree,0,5,0,0,0,15,0,10,2,FALSE,32,500,0,Sometimes,Never,Never,Never,Never,Never,Never,Never,Sometimes,2,Low Risk,Female,55-64,Control,1,1,0,0,0,NA,115,649,792,0,0,Control,Control,CTRL
